tipo;chave;status;detalhe
paginacao_itens;15126437000143-1-000277/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000143-1-000282/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000143-1-000314/2025;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000143-1-000357/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000371/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000439/2025;completude_nao_comprovada;"4 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000143-1-000497/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000654/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000655/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000747/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000143-1-000758/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000093/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-000094/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000133/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000174/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000176/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000255/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000427/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-000550/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000583/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000601/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-000614/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000622/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000682/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000720/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-000784/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-000844/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-000946/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001013/2025;completude_nao_comprovada;"6 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001073/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001101/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001209/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001280/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001375/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001496/2026;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001512/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001547/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001577/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001633/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001680/2025;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001722/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-001788/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-001938/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002040/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002069/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002124/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002154/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002220/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002250/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002276/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002350/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002374/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002405/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002486/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002524/2026;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002609/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002639/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002647/2025;completude_nao_comprovada;"5 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002658/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002692/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002710/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002757/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002856/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002856/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002877/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002906/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002911/2026;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002916/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-002971/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-002988/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003016/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003024/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003057/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003281/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003356/2026;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003385/2026;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003409/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003428/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003500/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003537/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003545/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003560/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003601/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003626/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003628/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003629/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003631/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003678/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003878/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-003908/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-003930/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-004004/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-004106/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-004107/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;15126437000305-1-004125/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-004227/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-004244/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;15126437000305-1-004347/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
